Country,Region,Date,Age,Cases,Deaths
Germany,Meckl.-Western Pomerania,2020-12-27,5,802,0
Germany,Meckl.-Western Pomerania,2020-12-28,5,807,0
Germany,Meckl.-Western Pomerania,2020-12-29,5,815,0
Germany,Meckl.-Western Pomerania,2020-12-30,5,824,0
Germany,Meckl.-Western Pomerania,2020-12-31,5,833,0
Germany,Meckl.-Western Pomerania,2021-01-01,5,838,0
Germany,Meckl.-Western Pomerania,2021-01-02,5,840,0
Germany,Meckl.-Western Pomerania,2021-01-03,5,844,0
Germany,Meckl.-Western Pomerania,2021-01-04,5,849,0
Germany,Meckl.-Western Pomerania,2021-01-05,5,869,0
Germany,Meckl.-Western Pomerania,2021-01-06,5,881,0
Germany,Meckl.-Western Pomerania,2021-01-07,5,894,0
Germany,Meckl.-Western Pomerania,2021-01-08,5,906,0
Germany,Meckl.-Western Pomerania,2021-01-09,5,915,0
Germany,Meckl.-Western Pomerania,2021-01-10,5,920,0
Germany,Meckl.-Western Pomerania,2021-01-11,5,927,0
Germany,Meckl.-Western Pomerania,2021-01-12,5,939,0
Germany,Meckl.-Western Pomerania,2021-01-13,5,955,0
Germany,Meckl.-Western Pomerania,2021-01-14,5,963,0
Germany,Meckl.-Western Pomerania,2021-01-15,5,976,0
Germany,Meckl.-Western Pomerania,2021-01-16,5,987,0
Germany,Meckl.-Western Pomerania,2021-01-17,5,993,0
Germany,Meckl.-Western Pomerania,2021-01-18,5,993,0
Germany,Meckl.-Western Pomerania,2021-01-19,5,1012,0
Germany,Meckl.-Western Pomerania,2021-01-20,5,1026,0
Germany,Meckl.-Western Pomerania,2021-01-21,5,1041,0
Germany,Meckl.-Western Pomerania,2021-01-22,5,1050,0
Germany,Meckl.-Western Pomerania,2021-01-23,5,1055,0
Germany,Meckl.-Western Pomerania,2021-01-24,5,1066,0
Germany,Meckl.-Western Pomerania,2021-01-25,5,1070,0
Germany,Meckl.-Western Pomerania,2021-01-26,5,1078,0
Germany,Meckl.-Western Pomerania,2021-01-27,5,1086,0
Germany,Meckl.-Western Pomerania,2021-01-28,5,1104,0
Germany,Meckl.-Western Pomerania,2021-01-29,5,1126,0
Germany,Meckl.-Western Pomerania,2021-01-30,5,1134,0
Germany,Meckl.-Western Pomerania,2021-01-31,5,1137,0
Germany,Meckl.-Western Pomerania,2021-02-01,5,1138,0
Germany,Meckl.-Western Pomerania,2021-02-02,5,1160,0
Germany,Meckl.-Western Pomerania,2021-02-03,5,1186,0
Germany,Meckl.-Western Pomerania,2021-02-04,5,1192,0
Germany,Meckl.-Western Pomerania,2021-02-05,5,1194,0
Germany,Meckl.-Western Pomerania,2021-02-06,5,1199,0
Germany,Meckl.-Western Pomerania,2021-02-07,5,1201,0
Germany,Meckl.-Western Pomerania,2021-02-08,5,1202,0
Germany,Meckl.-Western Pomerania,2021-02-09,5,1213,0
Germany,Meckl.-Western Pomerania,2021-02-10,5,1223,0
Germany,Meckl.-Western Pomerania,2021-02-11,5,1234,0
Germany,Meckl.-Western Pomerania,2021-02-12,5,1245,0
Germany,Meckl.-Western Pomerania,2021-02-13,5,1251,0
Germany,Meckl.-Western Pomerania,2021-02-14,5,1257,0
Germany,Meckl.-Western Pomerania,2021-02-15,5,1263,0
Germany,Meckl.-Western Pomerania,2021-02-16,5,1276,0
Germany,Meckl.-Western Pomerania,2021-02-17,5,1285,0
Germany,Meckl.-Western Pomerania,2021-02-18,5,1296,0
Germany,Meckl.-Western Pomerania,2021-02-19,5,1312,0
Germany,Meckl.-Western Pomerania,2021-02-20,5,1317,0
Germany,Meckl.-Western Pomerania,2021-02-21,5,1318,0
Germany,Meckl.-Western Pomerania,2021-02-22,5,1322,0
Germany,Meckl.-Western Pomerania,2021-02-23,5,1332,0
Germany,Meckl.-Western Pomerania,2021-02-24,5,1341,0
Germany,Meckl.-Western Pomerania,2021-02-25,5,1352,0
Germany,Meckl.-Western Pomerania,2021-02-26,5,1366,0
Germany,Meckl.-Western Pomerania,2021-02-27,5,1377,0
Germany,Meckl.-Western Pomerania,2021-02-28,5,1377,0
Germany,Meckl.-Western Pomerania,2021-03-01,5,1380,0
Germany,Meckl.-Western Pomerania,2021-03-02,5,1392,0
Germany,Meckl.-Western Pomerania,2021-03-03,5,1404,0
Germany,Meckl.-Western Pomerania,2021-03-04,5,1414,0
Germany,Meckl.-Western Pomerania,2021-03-05,5,1432,0
Germany,Meckl.-Western Pomerania,2021-03-06,5,1439,0
Germany,Meckl.-Western Pomerania,2021-03-07,5,1445,0
Germany,Meckl.-Western Pomerania,2021-03-08,5,1448,0
Germany,Meckl.-Western Pomerania,2021-03-09,5,1466,0
Germany,Meckl.-Western Pomerania,2021-03-10,5,1477,0
Germany,Meckl.-Western Pomerania,2021-03-11,5,1489,0
Germany,Meckl.-Western Pomerania,2021-03-12,5,1508,0
Germany,Meckl.-Western Pomerania,2021-03-13,5,1520,0
Germany,Meckl.-Western Pomerania,2021-03-14,5,1522,0
Germany,Meckl.-Western Pomerania,2021-03-15,5,1525,0
Germany,Meckl.-Western Pomerania,2021-03-16,5,1551,0
Germany,Meckl.-Western Pomerania,2021-03-17,5,1569,0
Germany,Meckl.-Western Pomerania,2021-03-18,5,1580,0
Germany,Meckl.-Western Pomerania,2021-03-19,5,1598,0
Germany,Meckl.-Western Pomerania,2021-03-20,5,1614,0
Germany,Meckl.-Western Pomerania,2021-03-21,5,1621,0
Germany,Meckl.-Western Pomerania,2021-03-22,5,1631,0
Germany,Meckl.-Western Pomerania,2021-03-23,5,1675,0
Germany,Meckl.-Western Pomerania,2021-03-24,5,1708,0
Germany,Meckl.-Western Pomerania,2021-03-25,5,1739,0
Germany,Meckl.-Western Pomerania,2021-03-26,5,1777,0
Germany,Meckl.-Western Pomerania,2021-03-27,5,1799,0
Germany,Meckl.-Western Pomerania,2021-03-28,5,1801,0
Germany,Meckl.-Western Pomerania,2021-03-29,5,1806,0
Germany,Meckl.-Western Pomerania,2021-03-30,5,1850,0
Germany,Meckl.-Western Pomerania,2021-03-31,5,1876,0
Germany,Meckl.-Western Pomerania,2021-04-01,5,1898,0
Germany,Meckl.-Western Pomerania,2021-04-02,5,1935,0
Germany,Meckl.-Western Pomerania,2021-04-03,5,1941,0
Germany,Meckl.-Western Pomerania,2021-04-04,5,1963,0
Germany,Meckl.-Western Pomerania,2021-04-05,5,1976,0
Germany,Meckl.-Western Pomerania,2021-04-06,5,1984,0
Germany,Meckl.-Western Pomerania,2021-04-07,5,2027,0
Germany,Meckl.-Western Pomerania,2021-04-08,5,2076,0
Germany,Meckl.-Western Pomerania,2021-04-09,5,2133,0
Germany,Meckl.-Western Pomerania,2021-04-10,5,2180,0
Germany,Meckl.-Western Pomerania,2021-04-11,5,2202,0
Germany,Meckl.-Western Pomerania,2021-04-12,5,2229,0
Germany,Meckl.-Western Pomerania,2021-04-13,5,2281,0
Germany,Meckl.-Western Pomerania,2021-04-14,5,2335,0
Germany,Meckl.-Western Pomerania,2020-03-03,15,0,NA
Germany,Meckl.-Western Pomerania,2020-03-04,15,0,NA
Germany,Meckl.-Western Pomerania,2020-03-05,15,0,NA
Germany,Meckl.-Western Pomerania,2020-03-06,15,0,NA
Germany,Meckl.-Western Pomerania,2020-03-07,15,0,NA
Germany,Meckl.-Western Pomerania,2020-03-08,15,0,NA
Germany,Meckl.-Western Pomerania,2020-03-09,15,1,NA
Germany,Meckl.-Western Pomerania,2020-03-10,15,1,NA
Germany,Meckl.-Western Pomerania,2020-03-11,15,1,NA
Germany,Meckl.-Western Pomerania,2020-03-12,15,5,NA
Germany,Meckl.-Western Pomerania,2020-03-13,15,7,NA
Germany,Meckl.-Western Pomerania,2020-03-14,15,7,NA
Germany,Meckl.-Western Pomerania,2020-03-15,15,7,NA
Germany,Meckl.-Western Pomerania,2020-03-16,15,16,NA
Germany,Meckl.-Western Pomerania,2020-03-17,15,27,NA
Germany,Meckl.-Western Pomerania,2020-03-18,15,41,NA
Germany,Meckl.-Western Pomerania,2020-03-19,15,52,NA
Germany,Meckl.-Western Pomerania,2020-03-20,15,60,NA
Germany,Meckl.-Western Pomerania,2020-03-21,15,62,NA
Germany,Meckl.-Western Pomerania,2020-03-22,15,62,NA
Germany,Meckl.-Western Pomerania,2020-03-23,15,65,NA
Germany,Meckl.-Western Pomerania,2020-03-24,15,81,0
Germany,Meckl.-Western Pomerania,2020-03-25,15,85,0
Germany,Meckl.-Western Pomerania,2020-03-26,15,95,0
Germany,Meckl.-Western Pomerania,2020-03-27,15,108,0
Germany,Meckl.-Western Pomerania,2020-03-28,15,116,0
Germany,Meckl.-Western Pomerania,2020-03-29,15,119,0
Germany,Meckl.-Western Pomerania,2020-03-30,15,123,0
Germany,Meckl.-Western Pomerania,2020-03-31,15,130,0
Germany,Meckl.-Western Pomerania,2020-04-01,15,136,0
Germany,Meckl.-Western Pomerania,2020-04-02,15,141,0
Germany,Meckl.-Western Pomerania,2020-04-03,15,145,0
Germany,Meckl.-Western Pomerania,2020-04-04,15,150,0
Germany,Meckl.-Western Pomerania,2020-04-05,15,151,0
Germany,Meckl.-Western Pomerania,2020-04-06,15,152,0
Germany,Meckl.-Western Pomerania,2020-04-07,15,157,0
Germany,Meckl.-Western Pomerania,2020-04-08,15,161,0
Germany,Meckl.-Western Pomerania,2020-04-09,15,165,0
Germany,Meckl.-Western Pomerania,2020-04-10,15,167,0
Germany,Meckl.-Western Pomerania,2020-04-11,15,170,0
Germany,Meckl.-Western Pomerania,2020-04-12,15,172,0
Germany,Meckl.-Western Pomerania,2020-04-13,15,175,0
Germany,Meckl.-Western Pomerania,2020-04-14,15,176,0
Germany,Meckl.-Western Pomerania,2020-04-15,15,180,0
Germany,Meckl.-Western Pomerania,2020-04-16,15,182,0
Germany,Meckl.-Western Pomerania,2020-04-17,15,183,0
Germany,Meckl.-Western Pomerania,2020-04-18,15,185,0
Germany,Meckl.-Western Pomerania,2020-04-19,15,185,0
Germany,Meckl.-Western Pomerania,2020-04-20,15,185,0
Germany,Meckl.-Western Pomerania,2020-04-21,15,186,0
Germany,Meckl.-Western Pomerania,2020-04-22,15,186,0
Germany,Meckl.-Western Pomerania,2020-04-23,15,186,0
Germany,Meckl.-Western Pomerania,2020-04-24,15,186,0
Germany,Meckl.-Western Pomerania,2020-04-25,15,187,0
Germany,Meckl.-Western Pomerania,2020-04-26,15,187,0
Germany,Meckl.-Western Pomerania,2020-04-27,15,187,0
Germany,Meckl.-Western Pomerania,2020-04-28,15,189,0
Germany,Meckl.-Western Pomerania,2020-04-29,15,189,0
Germany,Meckl.-Western Pomerania,2020-04-30,15,190,0
Germany,Meckl.-Western Pomerania,2020-05-01,15,191,0
Germany,Meckl.-Western Pomerania,2020-05-02,15,193,0
Germany,Meckl.-Western Pomerania,2020-05-03,15,193,0
Germany,Meckl.-Western Pomerania,2020-05-04,15,194,0
Germany,Meckl.-Western Pomerania,2020-05-05,15,195,0
Germany,Meckl.-Western Pomerania,2020-05-06,15,195,0
Germany,Meckl.-Western Pomerania,2020-05-07,15,197,0
Germany,Meckl.-Western Pomerania,2020-05-08,15,197,0
Germany,Meckl.-Western Pomerania,2020-05-09,15,197,0
Germany,Meckl.-Western Pomerania,2020-05-10,15,198,0
Germany,Meckl.-Western Pomerania,2020-05-11,15,199,0
Germany,Meckl.-Western Pomerania,2020-05-12,15,200,0
Germany,Meckl.-Western Pomerania,2020-05-13,15,200,0
Germany,Meckl.-Western Pomerania,2020-05-14,15,201,0
Germany,Meckl.-Western Pomerania,2020-05-15,15,202,0
Germany,Meckl.-Western Pomerania,2020-05-16,15,202,0
Germany,Meckl.-Western Pomerania,2020-05-17,15,202,0
Germany,Meckl.-Western Pomerania,2020-05-18,15,202,0
Germany,Meckl.-Western Pomerania,2020-05-19,15,202,0
Germany,Meckl.-Western Pomerania,2020-05-20,15,203,0
Germany,Meckl.-Western Pomerania,2020-05-21,15,203,0
Germany,Meckl.-Western Pomerania,2020-05-22,15,203,0
Germany,Meckl.-Western Pomerania,2020-05-23,15,203,0
Germany,Meckl.-Western Pomerania,2020-05-24,15,203,0
Germany,Meckl.-Western Pomerania,2020-05-25,15,203,0
Germany,Meckl.-Western Pomerania,2020-05-26,15,203,0
Germany,Meckl.-Western Pomerania,2020-05-27,15,203,0
Germany,Meckl.-Western Pomerania,2020-05-28,15,203,0
Germany,Meckl.-Western Pomerania,2020-05-29,15,203,0
Germany,Meckl.-Western Pomerania,2020-05-30,15,203,0
Germany,Meckl.-Western Pomerania,2020-05-31,15,203,0
Germany,Meckl.-Western Pomerania,2020-06-01,15,203,0
Germany,Meckl.-Western Pomerania,2020-06-02,15,203,0
Germany,Meckl.-Western Pomerania,2020-06-03,15,204,0
Germany,Meckl.-Western Pomerania,2020-06-04,15,205,0
Germany,Meckl.-Western Pomerania,2020-06-05,15,206,0
Germany,Meckl.-Western Pomerania,2020-06-06,15,206,0
Germany,Meckl.-Western Pomerania,2020-06-07,15,206,0
Germany,Meckl.-Western Pomerania,2020-06-08,15,206,0
Germany,Meckl.-Western Pomerania,2020-06-09,15,207,0
Germany,Meckl.-Western Pomerania,2020-06-10,15,208,0
Germany,Meckl.-Western Pomerania,2020-06-11,15,208,0
Germany,Meckl.-Western Pomerania,2020-06-12,15,209,0
Germany,Meckl.-Western Pomerania,2020-06-13,15,209,0
Germany,Meckl.-Western Pomerania,2020-06-14,15,209,0
Germany,Meckl.-Western Pomerania,2020-06-15,15,210,0
Germany,Meckl.-Western Pomerania,2020-06-16,15,211,0
Germany,Meckl.-Western Pomerania,2020-06-17,15,212,0
Germany,Meckl.-Western Pomerania,2020-06-18,15,212,0
Germany,Meckl.-Western Pomerania,2020-06-19,15,213,0
Germany,Meckl.-Western Pomerania,2020-06-20,15,213,0
Germany,Meckl.-Western Pomerania,2020-06-21,15,213,0
Germany,Meckl.-Western Pomerania,2020-06-22,15,213,0
Germany,Meckl.-Western Pomerania,2020-06-23,15,213,0
Germany,Meckl.-Western Pomerania,2020-06-24,15,214,0
Germany,Meckl.-Western Pomerania,2020-06-25,15,214,0
Germany,Meckl.-Western Pomerania,2020-06-26,15,214,0
Germany,Meckl.-Western Pomerania,2020-06-27,15,216,0
Germany,Meckl.-Western Pomerania,2020-06-28,15,216,0
Germany,Meckl.-Western Pomerania,2020-06-29,15,216,0
Germany,Meckl.-Western Pomerania,2020-06-30,15,217,0
Germany,Meckl.-Western Pomerania,2020-07-01,15,217,0
Germany,Meckl.-Western Pomerania,2020-07-02,15,217,0
Germany,Meckl.-Western Pomerania,2020-07-03,15,217,0
Germany,Meckl.-Western Pomerania,2020-07-04,15,217,0
Germany,Meckl.-Western Pomerania,2020-07-05,15,217,0
Germany,Meckl.-Western Pomerania,2020-07-06,15,217,0
Germany,Meckl.-Western Pomerania,2020-07-07,15,217,0
Germany,Meckl.-Western Pomerania,2020-07-08,15,217,0
Germany,Meckl.-Western Pomerania,2020-07-09,15,217,0
Germany,Meckl.-Western Pomerania,2020-07-10,15,217,0
Germany,Meckl.-Western Pomerania,2020-07-11,15,217,0
Germany,Meckl.-Western Pomerania,2020-07-12,15,217,0
Germany,Meckl.-Western Pomerania,2020-07-13,15,217,0
Germany,Meckl.-Western Pomerania,2020-07-14,15,217,0
Germany,Meckl.-Western Pomerania,2020-07-15,15,217,0
Germany,Meckl.-Western Pomerania,2020-07-16,15,217,0
Germany,Meckl.-Western Pomerania,2020-07-17,15,217,0
Germany,Meckl.-Western Pomerania,2020-07-18,15,217,0
Germany,Meckl.-Western Pomerania,2020-07-19,15,217,0
Germany,Meckl.-Western Pomerania,2020-07-20,15,217,0
Germany,Meckl.-Western Pomerania,2020-07-21,15,217,0
Germany,Meckl.-Western Pomerania,2020-07-22,15,218,0
Germany,Meckl.-Western Pomerania,2020-07-23,15,223,0
Germany,Meckl.-Western Pomerania,2020-07-24,15,230,0
Germany,Meckl.-Western Pomerania,2020-07-25,15,230,0
Germany,Meckl.-Western Pomerania,2020-07-26,15,230,0
Germany,Meckl.-Western Pomerania,2020-07-27,15,232,0
Germany,Meckl.-Western Pomerania,2020-07-28,15,233,0
Germany,Meckl.-Western Pomerania,2020-07-29,15,234,0
Germany,Meckl.-Western Pomerania,2020-07-30,15,237,0
Germany,Meckl.-Western Pomerania,2020-07-31,15,238,0
Germany,Meckl.-Western Pomerania,2020-08-01,15,240,0
Germany,Meckl.-Western Pomerania,2020-08-02,15,241,0
Germany,Meckl.-Western Pomerania,2020-08-03,15,244,0
Germany,Meckl.-Western Pomerania,2020-08-04,15,250,0
Germany,Meckl.-Western Pomerania,2020-08-05,15,256,0
Germany,Meckl.-Western Pomerania,2020-08-06,15,260,0
Germany,Meckl.-Western Pomerania,2020-08-07,15,263,0
Germany,Meckl.-Western Pomerania,2020-08-08,15,263,0
Germany,Meckl.-Western Pomerania,2020-08-09,15,263,0
Germany,Meckl.-Western Pomerania,2020-08-10,15,264,0
Germany,Meckl.-Western Pomerania,2020-08-11,15,266,0
Germany,Meckl.-Western Pomerania,2020-08-12,15,267,0
Germany,Meckl.-Western Pomerania,2020-08-13,15,269,0
Germany,Meckl.-Western Pomerania,2020-08-14,15,272,0
Germany,Meckl.-Western Pomerania,2020-08-15,15,273,0
Germany,Meckl.-Western Pomerania,2020-08-16,15,273,0
Germany,Meckl.-Western Pomerania,2020-08-17,15,277,0
Germany,Meckl.-Western Pomerania,2020-08-18,15,277,0
Germany,Meckl.-Western Pomerania,2020-08-19,15,278,0
Germany,Meckl.-Western Pomerania,2020-08-20,15,279,0
Germany,Meckl.-Western Pomerania,2020-08-21,15,283,0
Germany,Meckl.-Western Pomerania,2020-08-22,15,284,0
Germany,Meckl.-Western Pomerania,2020-08-23,15,286,0
Germany,Meckl.-Western Pomerania,2020-08-24,15,287,0
Germany,Meckl.-Western Pomerania,2020-08-25,15,289,0
Germany,Meckl.-Western Pomerania,2020-08-26,15,291,0
Germany,Meckl.-Western Pomerania,2020-08-27,15,292,0
Germany,Meckl.-Western Pomerania,2020-08-28,15,295,0
Germany,Meckl.-Western Pomerania,2020-08-29,15,296,0
Germany,Meckl.-Western Pomerania,2020-08-30,15,296,0
Germany,Meckl.-Western Pomerania,2020-08-31,15,296,0
Germany,Meckl.-Western Pomerania,2020-09-01,15,297,0
Germany,Meckl.-Western Pomerania,2020-09-02,15,300,0
Germany,Meckl.-Western Pomerania,2020-09-03,15,303,0
Germany,Meckl.-Western Pomerania,2020-09-04,15,308,0
Germany,Meckl.-Western Pomerania,2020-09-05,15,310,0
Germany,Meckl.-Western Pomerania,2020-09-06,15,310,0
Germany,Meckl.-Western Pomerania,2020-09-07,15,312,0
Germany,Meckl.-Western Pomerania,2020-09-08,15,315,0
Germany,Meckl.-Western Pomerania,2020-09-09,15,317,0
Germany,Meckl.-Western Pomerania,2020-09-10,15,319,0
Germany,Meckl.-Western Pomerania,2020-09-11,15,323,0
Germany,Meckl.-Western Pomerania,2020-09-12,15,328,0
Germany,Meckl.-Western Pomerania,2020-09-13,15,328,0
Germany,Meckl.-Western Pomerania,2020-09-14,15,328,0
Germany,Meckl.-Western Pomerania,2020-09-15,15,334,0
Germany,Meckl.-Western Pomerania,2020-09-16,15,334,0
Germany,Meckl.-Western Pomerania,2020-09-17,15,340,0
Germany,Meckl.-Western Pomerania,2020-09-18,15,342,0
Germany,Meckl.-Western Pomerania,2020-09-19,15,344,0
Germany,Meckl.-Western Pomerania,2020-09-20,15,344,0
Germany,Meckl.-Western Pomerania,2020-09-21,15,344,0
Germany,Meckl.-Western Pomerania,2020-09-22,15,349,0
Germany,Meckl.-Western Pomerania,2020-09-23,15,354,0
Germany,Meckl.-Western Pomerania,2020-09-24,15,356,0
Germany,Meckl.-Western Pomerania,2020-09-25,15,356,0
Germany,Meckl.-Western Pomerania,2020-09-26,15,357,0
Germany,Meckl.-Western Pomerania,2020-09-27,15,359,0
Germany,Meckl.-Western Pomerania,2020-09-28,15,360,0
Germany,Meckl.-Western Pomerania,2020-09-29,15,373,0
Germany,Meckl.-Western Pomerania,2020-09-30,15,380,0
Germany,Meckl.-Western Pomerania,2020-10-01,15,384,0
Germany,Meckl.-Western Pomerania,2020-10-02,15,389,0
Germany,Meckl.-Western Pomerania,2020-10-03,15,393,0
Germany,Meckl.-Western Pomerania,2020-10-04,15,393,0
Germany,Meckl.-Western Pomerania,2020-10-05,15,395,0
Germany,Meckl.-Western Pomerania,2020-10-06,15,398,0
Germany,Meckl.-Western Pomerania,2020-10-07,15,406,0
Germany,Meckl.-Western Pomerania,2020-10-08,15,412,0
Germany,Meckl.-Western Pomerania,2020-10-09,15,415,0
Germany,Meckl.-Western Pomerania,2020-10-10,15,421,0
Germany,Meckl.-Western Pomerania,2020-10-11,15,423,0
Germany,Meckl.-Western Pomerania,2020-10-12,15,424,0
Germany,Meckl.-Western Pomerania,2020-10-13,15,441,0
Germany,Meckl.-Western Pomerania,2020-10-14,15,453,0
Germany,Meckl.-Western Pomerania,2020-10-15,15,464,0
Germany,Meckl.-Western Pomerania,2020-10-16,15,478,0
Germany,Meckl.-Western Pomerania,2020-10-17,15,483,0
Germany,Meckl.-Western Pomerania,2020-10-18,15,489,0
Germany,Meckl.-Western Pomerania,2020-10-19,15,494,0
Germany,Meckl.-Western Pomerania,2020-10-20,15,519,0
Germany,Meckl.-Western Pomerania,2020-10-21,15,539,0
Germany,Meckl.-Western Pomerania,2020-10-22,15,555,0
Germany,Meckl.-Western Pomerania,2020-10-23,15,586,0
Germany,Meckl.-Western Pomerania,2020-10-24,15,606,0
Germany,Meckl.-Western Pomerania,2020-10-25,15,612,0
Germany,Meckl.-Western Pomerania,2020-10-26,15,630,0
Germany,Meckl.-Western Pomerania,2020-10-27,15,671,0
Germany,Meckl.-Western Pomerania,2020-10-28,15,700,0
Germany,Meckl.-Western Pomerania,2020-10-29,15,736,0
Germany,Meckl.-Western Pomerania,2020-10-30,15,770,0
Germany,Meckl.-Western Pomerania,2020-10-31,15,793,0
Germany,Meckl.-Western Pomerania,2020-11-01,15,800,0
Germany,Meckl.-Western Pomerania,2020-11-02,15,813,0
Germany,Meckl.-Western Pomerania,2020-11-03,15,845,0
Germany,Meckl.-Western Pomerania,2020-11-04,15,882,0
Germany,Meckl.-Western Pomerania,2020-11-05,15,910,0
Germany,Meckl.-Western Pomerania,2020-11-06,15,950,0
Germany,Meckl.-Western Pomerania,2020-11-07,15,976,0
Germany,Meckl.-Western Pomerania,2020-11-08,15,992,0
Germany,Meckl.-Western Pomerania,2020-11-09,15,1004,0
Germany,Meckl.-Western Pomerania,2020-11-10,15,1037,0
Germany,Meckl.-Western Pomerania,2020-11-11,15,1067,0
Germany,Meckl.-Western Pomerania,2020-11-12,15,1108,0
Germany,Meckl.-Western Pomerania,2020-11-13,15,1136,0
Germany,Meckl.-Western Pomerania,2020-11-14,15,1153,0
Germany,Meckl.-Western Pomerania,2020-11-15,15,1158,0
Germany,Meckl.-Western Pomerania,2020-11-16,15,1158,0
Germany,Meckl.-Western Pomerania,2020-11-17,15,1195,0
Germany,Meckl.-Western Pomerania,2020-11-18,15,1240,0
Germany,Meckl.-Western Pomerania,2020-11-19,15,1268,0
Germany,Meckl.-Western Pomerania,2020-11-20,15,1299,0
Germany,Meckl.-Western Pomerania,2020-11-21,15,1321,0
Germany,Meckl.-Western Pomerania,2020-11-22,15,1328,0
Germany,Meckl.-Western Pomerania,2020-11-23,15,1338,0
Germany,Meckl.-Western Pomerania,2020-11-24,15,1377,0
Germany,Meckl.-Western Pomerania,2020-11-25,15,1408,0
Germany,Meckl.-Western Pomerania,2020-11-26,15,1436,0
Germany,Meckl.-Western Pomerania,2020-11-27,15,1467,0
Germany,Meckl.-Western Pomerania,2020-11-28,15,1499,0
Germany,Meckl.-Western Pomerania,2020-11-29,15,1507,0
Germany,Meckl.-Western Pomerania,2020-11-30,15,1511,0
Germany,Meckl.-Western Pomerania,2020-12-01,15,1542,0
Germany,Meckl.-Western Pomerania,2020-12-02,15,1568,0
Germany,Meckl.-Western Pomerania,2020-12-03,15,1603,0
Germany,Meckl.-Western Pomerania,2020-12-04,15,1651,0
Germany,Meckl.-Western Pomerania,2020-12-05,15,1681,0
Germany,Meckl.-Western Pomerania,2020-12-06,15,1690,0
Germany,Meckl.-Western Pomerania,2020-12-07,15,1703,0
Germany,Meckl.-Western Pomerania,2020-12-08,15,1760,0
Germany,Meckl.-Western Pomerania,2020-12-09,15,1819,0
Germany,Meckl.-Western Pomerania,2020-12-10,15,1876,0
Germany,Meckl.-Western Pomerania,2020-12-11,15,1940,0
Germany,Meckl.-Western Pomerania,2020-12-12,15,1971,0
Germany,Meckl.-Western Pomerania,2020-12-13,15,1987,0
Germany,Meckl.-Western Pomerania,2020-12-14,15,2016,0
Germany,Meckl.-Western Pomerania,2020-12-15,15,2106,0
Germany,Meckl.-Western Pomerania,2020-12-16,15,2171,0
Germany,Meckl.-Western Pomerania,2020-12-17,15,2229,0
Germany,Meckl.-Western Pomerania,2020-12-18,15,2291,0
Germany,Meckl.-Western Pomerania,2020-12-19,15,2335,0
Germany,Meckl.-Western Pomerania,2020-12-20,15,2354,0
Germany,Meckl.-Western Pomerania,2020-12-21,15,2390,0
Germany,Meckl.-Western Pomerania,2020-12-22,15,2447,0
Germany,Meckl.-Western Pomerania,2020-12-23,15,2499,0
Germany,Meckl.-Western Pomerania,2020-12-24,15,2533,0
Germany,Meckl.-Western Pomerania,2020-12-25,15,2568,0
Germany,Meckl.-Western Pomerania,2020-12-26,15,2603,0
Germany,Meckl.-Western Pomerania,2020-12-27,15,2628,0
Germany,Meckl.-Western Pomerania,2020-12-28,15,2643,0
Germany,Meckl.-Western Pomerania,2020-12-29,15,2738,0
Germany,Meckl.-Western Pomerania,2020-12-30,15,2810,0
Germany,Meckl.-Western Pomerania,2020-12-31,15,2857,0
Germany,Meckl.-Western Pomerania,2021-01-01,15,2878,0
Germany,Meckl.-Western Pomerania,2021-01-02,15,2903,0
Germany,Meckl.-Western Pomerania,2021-01-03,15,2918,0
Germany,Meckl.-Western Pomerania,2021-01-04,15,2962,0
Germany,Meckl.-Western Pomerania,2021-01-05,15,3076,0
Germany,Meckl.-Western Pomerania,2021-01-06,15,3188,0
Germany,Meckl.-Western Pomerania,2021-01-07,15,3251,0
Germany,Meckl.-Western Pomerania,2021-01-08,15,3349,0
Germany,Meckl.-Western Pomerania,2021-01-09,15,3393,0
Germany,Meckl.-Western Pomerania,2021-01-10,15,3405,0
Germany,Meckl.-Western Pomerania,2021-01-11,15,3439,0
Germany,Meckl.-Western Pomerania,2021-01-12,15,3521,0
Germany,Meckl.-Western Pomerania,2021-01-13,15,3589,0
Germany,Meckl.-Western Pomerania,2021-01-14,15,3654,0
Germany,Meckl.-Western Pomerania,2021-01-15,15,3700,0
Germany,Meckl.-Western Pomerania,2021-01-16,15,3741,0
Germany,Meckl.-Western Pomerania,2021-01-17,15,3759,0
Germany,Meckl.-Western Pomerania,2021-01-18,15,3786,0
Germany,Meckl.-Western Pomerania,2021-01-19,15,3862,0
Germany,Meckl.-Western Pomerania,2021-01-20,15,3909,0
Germany,Meckl.-Western Pomerania,2021-01-21,15,3963,0
Germany,Meckl.-Western Pomerania,2021-01-22,15,4016,0
Germany,Meckl.-Western Pomerania,2021-01-23,15,4051,0
Germany,Meckl.-Western Pomerania,2021-01-24,15,4076,0
Germany,Meckl.-Western Pomerania,2021-01-25,15,4095,0
Germany,Meckl.-Western Pomerania,2021-01-26,15,4156,0
Germany,Meckl.-Western Pomerania,2021-01-27,15,4191,0
Germany,Meckl.-Western Pomerania,2021-01-28,15,4231,0
Germany,Meckl.-Western Pomerania,2021-01-29,15,4277,0
Germany,Meckl.-Western Pomerania,2021-01-30,15,4304,0
Germany,Meckl.-Western Pomerania,2021-01-31,15,4325,0
